"package","artifact_group","fragment_type","fragment_id","included","relative_path","source_path","bytes","sha256","notes"
"financial_methodology","backend_projection","","","True","backend_projection/sections/section_5_5/shacl.check.json","public_repo/case_studies/financial_methodology/backend_projection/sections/section_5_5/shacl.check.json","187","B8B5FE8549A198DDF7C64D4C12618DF0150ABFAC2643114749E5465CB5CDDD31","included public case-study artifact"
"financial_methodology","backend_projection","","","True","backend_projection/sections/section_5_5/shacl.emission.json","public_repo/case_studies/financial_methodology/backend_projection/sections/section_5_5/shacl.emission.json","215","A3534C7549AA71FD7A097DF27D01A8D13F5E5F3B3C5DC8E5AA8E929B370E1E40","included public case-study artifact"
"financial_methodology","backend_projection","","","True","backend_projection/sections/section_5_5/shacl_shapes.ttl","public_repo/case_studies/financial_methodology/backend_projection/sections/section_5_5/shacl_shapes.ttl","3703","DEB51FDA248CCAD8D085911E9C95ED59F9A1B24526219D26B74A55B7E2F9091C","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/a4v3_semantic_lint_corpus_report_v1.json","public_repo/case_studies/financial_methodology/bridge/a4v3_semantic_lint_corpus_report_v1.json","178","82AC0AC89A8E0DB7DFB53B0434D74D359A81FF3C02CE2E21DD573223E930A496","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/bridge_candidate_audit_v1.json","public_repo/case_studies/financial_methodology/bridge/bridge_candidate_audit_v1.json","125644","93B098589DD0AF7ABE060E6319EC56E3FAA39053FBFBB5230F56B4561FC20ED9","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/bridge_candidate_audit_v1.md","public_repo/case_studies/financial_methodology/bridge/bridge_candidate_audit_v1.md","11064","46E42128D562DC0ACCAC8566B0BA193C30A3DCB057C4C5B52CFDA7A66E3CE425","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/bridge_lint_v1.json","public_repo/case_studies/financial_methodology/bridge/bridge_lint_v1.json","374","56852DCAE06F5B0447817AC5AA34A7354930BC2E35C5CF6CF92A8FE6AD6DE3DB","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/bridge_lint_v1.md","public_repo/case_studies/financial_methodology/bridge/bridge_lint_v1.md","243","C596B89FAC2BA14E65661F5D4CC22DEB9AA4F75753022A7FC88944FE4439D26D","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/main_bridge.a4v3","public_repo/case_studies/financial_methodology/bridge/main_bridge.a4v3","150500","5BD664D9096FEA99F192447C11E564B92A844C12E4C7420E6F0A736B891FC5ED","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/provenance.yaml","public_repo/case_studies/financial_methodology/bridge/provenance.yaml","34144","7ADF250B09DA945802C1A2446E67CBF8694C5748652E7757CB6F7C29060BA3FD","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/resolved_bridge_decisions_v1.a4v3","public_repo/case_studies/financial_methodology/bridge/resolved_bridge_decisions_v1.a4v3","9677","6980D7B95844D443CFB91BCCBFD5C56C02E191884B8BD30E15383345E0608886","included public case-study artifact"
"financial_methodology","bridge","","","True","bridge/translator_notes.md","public_repo/case_studies/financial_methodology/bridge/translator_notes.md","23389","FF1DC5401797FEAA1681688110E8CE3334F1574EC98905BC76300D93F811A3D0","included public case-study artifact"
"financial_methodology","case_study_metadata","","","True","FRAGMENT_INDEX.csv","public_repo/case_studies/financial_methodology/FRAGMENT_INDEX.csv","4451","8080C03C923E62B7555532EE1972133FF62C11FB849F945080122F4D87AFD026","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/a4v3_semantic_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/a4v3_semantic_lint_v1.json","1459","5E1154D10A5428D9CCC5BAA88783C865E317A283AFAA1CC38A5DA8C5675D53D2","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/a4v3_semantic_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/a4v3_semantic_lint_v1.md","885","F2D21E9EF4D22BE839AD087CFA5E88FFD76ADE7FFB0982028357EABFB7B07DE1","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/diagnostic_suite_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/diagnostic_suite_v1.json","503092","BF9F8A28583B99C55A308A7B75421636C1BE63661B7A82EF82B15CE9809A41D1","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/diagnostic_suite_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/diagnostic_suite_v1.md","25542","ADA2D57823511EBF9CCA8B9E86A4BD9817F019D8E4F22C2F617C2B9283F8C86E","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/entry_checks_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/entry_checks_v1.json","14105","BCDEC2023B8721B7A7277492985974C82C9D8743A08ACE5891009257078D1EB2","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/entry_checks_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/entry_checks_v1.md","1327","0E9502ACA40223659BCAE12ABA039CEC50C49FD5B16FC616190B29BCE3967EA3","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/lowering_audit_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/lowering_audit_v1.json","162","18B7AF582D8F8762C3971C338803977341728545982CE2C54D4B9813C4712026","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/main_ir.a4v3","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/main_ir.a4v3","71188","663ED34E269C88BD6E23CB6CA83E318ED0A7C5B59E980D919058E002B49F8BB4","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/main_ir_metrics_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/main_ir_metrics_v1.json","178322","9C063310883B1C30756E7BD0F2D83170256744979FC54E3BDC49346BCC22194C","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/main_ir_metrics_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/main_ir_metrics_v1.md","81106","6F5208AB4FEA64036289B70732273FEB9AA7CAEDA25443651268458AB696B144","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/metrics_family_coverage_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/metrics_family_coverage_v1.json","755","3C3E041CBEC7198A342874B892890EED5CBAD68EF88E3C9947710CA0C6390118","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/metrics_modal_temporal_preservation_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/metrics_modal_temporal_preservation_v1.json","28053","940E42C08C34F978E32E6805AFA3A0360FE4903B2DF63B01EA2BEDC75901DEBA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/metrics_multi_judge_consensus_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/metrics_multi_judge_consensus_v1.json","7959","C1F5EE927F7F8A1167490A2BA0B59283979B6A4553D698462E464B9C40E192C9","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/metrics_source_phrase_coverage_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/metrics_source_phrase_coverage_v1.json","43819","748BCCE7793C3C92593494E7E710B30E8577EA46A7CDE46F3781A28C197D98E5","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/metrics_token_provenance_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/metrics_token_provenance_v1.json","2346313","DC2037AD260B7F5B3C2CAFB36351536836E0ADF369E6E56878963C73A08E63FA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/metrics_token_provenance_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/metrics_token_provenance_v1.md","12826","858E025735BC3E725DB1EF7E15EA3BF326039C22E930C0DC85D949949052F205","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/provenance.yaml","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/provenance.yaml","84710","6C4CDF1DB6735E56547169F8FC1BA492CDCA37EA8A1090EF7CB0A84B2C0B71FE","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/provenance_backtranslation_metrics_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/provenance_backtranslation_metrics_v1.json","73565","1FBDF38C16711E5B6761C7EF5CE931F361621855BBFA7E1332EA06235A0A493A","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/provenance_backtranslation_metrics_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/provenance_backtranslation_metrics_v1.md","1588","32FA2236F79533238207F8A65E503A7FA5D87ED6CBD0C9EEA40B2563CD88FBB1","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/provenance_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/provenance_lint_v1.json","396","EDFCE3102A06BF1803FE84A8C29C292EA283ABF69E0E43251834F82D803EA66A","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/provenance_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/provenance_lint_v1.md","149","5F23A31D953A08551A424C92CE54F44013B1A7850BF5334ED30E00FA4A93E63A","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/quality_snapshot_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/quality_snapshot_v1.json","11905","4283039B2B247F4302D702E66EC82CF2E5CBBC4130D697F2E4770A9316F4403A","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/quality_snapshot_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/quality_snapshot_v1.md","1208","F71EF94757BEC84E630BCDAD5E3030FF6EBD0F828EF4D5A67827A6C4478809F1","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/rbics_appendix_table_report_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/rbics_appendix_table_report_v1.json","20453","7D41CFCAF8370D629DE9CD1C3A4CE778738643D70AFDEFA906D61596B0CEB8AA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/rbics_appendix_table_report_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/rbics_appendix_table_report_v1.md","5371","E20D8F4452C85CA98442760E3E7F06F1EC4C3BC10A3CBFA3B2F32D5599757395","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/role_annotation_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/role_annotation_lint_v1.json","1505","343C2DBC6817FAF55FD2A925CA0B0DB96988449604E9E833D9FAF310F6243D41","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/role_annotation_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/role_annotation_lint_v1.md","255","7A702EFA34A03C8F004CC0B76D9C8BC2221E4F2F67B4DF3B5F3BCCFE39E5A733","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/role_annotations.yaml","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/role_annotations.yaml","442","66DA042B4556BAA7FBC916E707B9B127EEFE426245E0379A565F5B738BBED480","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/translator_notes.md","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/translator_notes.md","1603","C97325B59F74F6559CE6E6614DBCF7E6D0B729E5735F3D9092A2D4452FB117CB","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/appendix/appendix_8_1/waiver_token_absorption_v1.json","public_repo/case_studies/financial_methodology/fragments/appendix/appendix_8_1/waiver_token_absorption_v1.json","194","DF53E6429DD9A5C5B7548FF643F3750D9C882F9505238E70844F33087CF32AD9","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/a4v3_semantic_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/a4v3_semantic_lint_v1.json","1450","8EEEA5A654812957179614DA597E424E327EEBA95F666B88A8FA16BF44273C45","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/a4v3_semantic_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/a4v3_semantic_lint_v1.md","876","B4D84A5DC36B0318434F45D39580EC8C1545D3AB97C1941A2467F217EAF58108","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/diagnostic_suite_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/diagnostic_suite_v1.json","320469","7DE5D64A861568B40B0D10DBBB61D1A675FDF91CED34F1CA6A045EB39E02FF1D","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/diagnostic_suite_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/diagnostic_suite_v1.md","26095","C586296E99147494330D089CE4BF53D107785B4F6EA5E9B39DDB1C26BE6DABA3","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/entry_checks_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/entry_checks_v1.json","14370","F0E3854EE79606A782C0B31EDC251C5386D200C9D53883C75D1429B28C0B05D1","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/entry_checks_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/entry_checks_v1.md","1466","627DC1E87F60178804C8B11CFEB87F76383B543B44203B1DA3B90347862A87DA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/lowering_audit_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/lowering_audit_v1.json","151","95E847FA7B49CC443FE520ADC7EEB6DD2A90A0053296596112AE368D5F664A3C","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/main_ir.a4v3","public_repo/case_studies/financial_methodology/fragments/definitions/N01/main_ir.a4v3","1356","033FBF6D4FD99490FD24DB6D27D904A82A883384BC25A29AA2DCF8BAE3E9D24D","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/main_ir_metrics_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/main_ir_metrics_v1.json","53803","02F4EC2658A4BAB11D7FF4AE5621B9AD93F2FE43D28462C7096A234720FA45F4","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/main_ir_metrics_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/main_ir_metrics_v1.md","41391","8256D0D0FE85987E820F3ED9E6494940F2E206164A73867AC33DD928A1B8E867","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/metrics_family_coverage_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/metrics_family_coverage_v1.json","682","290A3FC13BC5053EEB3D0A384F56AAAF2F18DECB51565B8B63FCFE4D77952CF4","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/metrics_modal_temporal_preservation_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/metrics_modal_temporal_preservation_v1.json","3020","CE3F124C8F9C2A435E5829431A9979E84C62C186EAC24030F300994D3062F62F","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/metrics_multi_judge_consensus_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/metrics_multi_judge_consensus_v1.json","6863","D3901DDE279B5BD096F55255347A9A5CAD3A91D72F0C447AD3061C02362B4646","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/metrics_source_phrase_coverage_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/metrics_source_phrase_coverage_v1.json","924","B608C4D5E4C3D47C72BF03A82806D6007DEF669E45B6481BBEA08273E8A042E5","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/metrics_token_provenance_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/metrics_token_provenance_v1.json","69637","FB4B506F50B563AFBEA6E325E69F8E0EA4D5E6C40AD685D00C1890D217ABB59E","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/metrics_token_provenance_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/metrics_token_provenance_v1.md","1027","11F0CCF24CCAF3A38B2477F8804ADC047446F13D0DFDC928275D171F6EBA77BC","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/provenance.yaml","public_repo/case_studies/financial_methodology/fragments/definitions/N01/provenance.yaml","4305","E7304DDCA11EDCF97B87AE3BD275EB3983841FAE5B7C2A0924DB2A483EC908EA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/provenance_backtranslation_metrics_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/provenance_backtranslation_metrics_v1.json","2691","4BE026FB90B3560013BE4D0B1537E94413AC5BA34965435AB75608EDCBFBACEB","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/provenance_backtranslation_metrics_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/provenance_backtranslation_metrics_v1.md","859","4B8CECE587B2A67D0DB6400F7359842B3EF4106223AF57B2F76A8B32F60B3CE8","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/provenance_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/provenance_lint_v1.json","387","A6A797FA3CFB0D383755C4B6FC531740B92B650E7DFD554112E77DA7197EA5EA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/provenance_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/provenance_lint_v1.md","140","FFEFCBB9F16811263BF54F3A2D60E3245E64020CE46199698730CB25757F652C","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/quality_snapshot_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/quality_snapshot_v1.json","11816","242B8646AC6735EEE32A19415084E88C07774B1FFB2DC74F70EB1FA4F4822960","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/quality_snapshot_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/quality_snapshot_v1.md","1187","39F7BBFD7E8309F5ED2AB1806F8EED20C3618CA29FC20E349487A4AE541A09B3","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/role_annotation_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/role_annotation_lint_v1.json","1496","B71231271E01A7A7327D78FB3B783AE1AD596787038FCE987F36E3C701AC7F95","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/role_annotation_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N01/role_annotation_lint_v1.md","246","8B5900C1BEA262F9689DE1318E3965D97E174EBC1D64BC76B2526B66AD50FEA3","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/role_annotations.yaml","public_repo/case_studies/financial_methodology/fragments/definitions/N01/role_annotations.yaml","1284","836EC60B64303745CD2A809768323C832B31074592536935C876EF36D128998E","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N01/waiver_token_absorption_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N01/waiver_token_absorption_v1.json","1178","D6EBCA3ED808207E26465203897EBF376B02400C6E92E56C82DDEB3CFD89B99D","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/a4v3_semantic_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/a4v3_semantic_lint_v1.json","1450","EC7EBCB045D4DF21B6EA6AE853EBA4A3E20BF17439DF5888B88413286FECCBF1","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/a4v3_semantic_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/a4v3_semantic_lint_v1.md","876","D2FE95989C1402D84109CA13A6B60330A71D78C399CA7FCA169357384E693945","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/diagnostic_suite_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/diagnostic_suite_v1.json","171293","4E24C9E38C0F539A39B99CCB7754F34884E7B89DCBA637B1A835AF8BEFBCD6B5","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/diagnostic_suite_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/diagnostic_suite_v1.md","25849","0B74D858DA56AFB0109D5CCC5D4CEA68002063A5813C4EAA7298B704DC803224","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/entry_checks_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/entry_checks_v1.json","23535","03BABBC9617B47764CE14F516101811CC030C71D457C50BCE299D70D0591A0F7","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/entry_checks_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/entry_checks_v1.md","1581","B86B3902FB651BB56C984850D2112729F1CCA5F0132FBF063AA5733398647747","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/lowering_audit_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/lowering_audit_v1.json","639","F08DF16E51C95174E8813C7D45F4CEFF15ADA468546FE22B0EFEC81E68312FCC","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/main_ir.a4v3","public_repo/case_studies/financial_methodology/fragments/definitions/N02/main_ir.a4v3","333","54BAC2D1CD50F732F8174337EA581C31AFA0493D51B0F8A978564C14591E3A0B","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/main_ir_metrics_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/main_ir_metrics_v1.json","33226","8BC95BBC0197E20ED866C2927308D8F0B98B88997A55B8A66F80FEC9A142567F","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/main_ir_metrics_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/main_ir_metrics_v1.md","25175","7A389CD61D1152C206256E4A4082273871C527B6E5D001F870BDD199CFD296F3","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_corpus_aware_multi_judge_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_corpus_aware_multi_judge_v1.json","7525","26C853B2AEA7FF432A8C7B47A17307187BBAF80A9B6E2C21BBBD301F5FC0A69C","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_corpus_aware_multi_judge_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_corpus_aware_multi_judge_v1.md","5252","4B23084E9632856535D116BB958BE0E750F95A4EC2DB7B612B7D05BE84367A90","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_counterexample_probing_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_counterexample_probing_v1.json","2758","8A9AED6E1EB2758D57E957D48377F31B661A8B91059848C1A1BF6CF990F2E0B9","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_fact_extraction_compare_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_fact_extraction_compare_v1.json","1046","27B05BD74363330078C34C3DC60E462451964D507B631F713E3EDFA724FA16D5","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_family_coverage_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_family_coverage_v1.json","636","B36563B81C6DD3268928787201BBC54698774690AEC0A2ED1FE6EF934B645232","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_modal_temporal_preservation_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_modal_temporal_preservation_v1.json","3258","A70EF1D013FF461BF2CF96B182123C0BF1C5726A0227B8F067E71B4EAE73F5D7","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_multi_judge_consensus_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_multi_judge_consensus_v1.json","6715","42415D2603B2AA81BEF126F862A0ED35BEA6EBBA92675BA13C954EB61D5E4F39","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_source_phrase_coverage_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_source_phrase_coverage_v1.json","621","46AE3B03C543054576287AEA7FB881308350EAC19319AC9EDF440BFFC11E59DA","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_targeted_probes_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_targeted_probes_v1.json","1378","BB4A533468B6BEFF59191FC564870A5464C134FB87CC58E8BA004469E28E332A","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_token_provenance_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_token_provenance_v1.json","14026","A5BE471BF7DCAB882AD0C125D75E800BA902443AFEBCAC180E0CC99C4B7A747D","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/metrics_token_provenance_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/metrics_token_provenance_v1.md","708","21C316DF9582DD80DF13AE19522475BFA8624DFD682000927BAD9FBFA65E3E35","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/provenance.yaml","public_repo/case_studies/financial_methodology/fragments/definitions/N02/provenance.yaml","1312","1C57BF427145F607F45E341ABB2F5816A2DD41312EB4980C37E9A90225BDCE5D","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/provenance_backtranslation_metrics_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/provenance_backtranslation_metrics_v1.json","1274","F7B86EE460035A75FED78D6AFF8B3621BD4B886A2BD69F96BEF9CE1F86B0F0C7","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/provenance_backtranslation_metrics_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/provenance_backtranslation_metrics_v1.md","644","8B8C6BF0BB0937227850BA2E5DBD47C561D459D5273C4A661D8F5175944C75D8","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/provenance_lint_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/provenance_lint_v1.json","387","B84180716A38DE68DFE15BA46C4C72640CEDCB350D457ED77F6BA534118D9872","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/provenance_lint_v1.md","public_repo/case_studies/financial_methodology/fragments/definitions/N02/provenance_lint_v1.md","140","479F891FDC34FD336D880EA59C549B2E7886155F5EF7DE5D5C177A45AEED3907","included public case-study artifact"
"financial_methodology","fragment","","","True","fragments/definitions/N02/quality_snapshot_v1.json","public_repo/case_studies/financial_methodology/fragments/definitions/N02/quality_snapshot_v1.json","12465","81443F5D725C8BA10BCF6E7386CB7BCC6427FE6E7F1DA8E7917ABDA678702BE6","included public case-study artifact"
